Datetime,Text,Label
2021-01-05 13:15:47+00:00,"@YohanesMariono @tempodotco namamu Yohanes !?
terjawab sudah, knp anda benci dg Islam",0
2021-01-05 12:50:01+00:00,Siksa Allah itu amat pedih bro. Sebelum elu sakratul maut dgn cara di renggut dgn keras...sebaiknya elu bertaubat...jangan jadi orang munafik..jangan jadi org yg zolimi ulama..jangan jadi org yg benci Islam..sebab titik terakhir lu di Neraka. Taubat lah. Segera !!,0
2021-01-05 12:49:35+00:00,"@AfralAbdullah @yourbrainnoob @AzlimIbrahim @mkini_bm umno ni aku dah cakap jatuh sekali bukan nak insaf... dia ingat, bila rakyat benci PH, automatik suka kat umno... aku xkisah pas+ppbm ke, ppbm+umno ke, pkr+pas ke asal agenda melayu/islam diperkasakan... umno ingat rakyat camtu dulu gi umno tu kjaan, kjaan tu umno",0
2021-01-05 12:38:16+00:00,"@geloraco Cuekin aja. Dia tmsk golongan org2 munafik. Ngakunya Islam, pake peci. dulu jg wkt di ilc sering pake bhs arab, 'afwan, afwan', tp benci bgt sama yg berbau arab, sama Islam. Na'udzubillahi min dzaliik",1
2021-01-05 12:33:23+00:00,"@PresideNetizen Kayanya gegara kasus beginian anak gue malah jadi benci dia beragama Islam, merasa malu beragama Islam dgn para penganutnya rerata goblok begini.",1
2021-01-05 12:23:20+00:00,"Maju terus Pejuang Kemanusiaan,jangan mundur selangkahpun !

RAKYAT BERSAMA FRONT PERSATUAN ISLAM !

HANYA KAUM MAKSIAT YG BENCI SAMA KALIAN !

BRAVO FPI ðŸ’ªâœŠ https://t.co/dBGObAO7MG",0
2021-01-05 10:45:55+00:00,@CNNIndonesia Tan Malaka itu Pendiri Partai MURBA bukan PKI. Dia tidak pernah benci Islam. Novel Bamukmin asbun banget,0
2021-01-05 10:44:15+00:00,@ChandraSiliton2 @FerdinandHaean3 Islam Mengajarkan Tabayun musyawarah Temen lu udah tabayun Blm?.apa ke Framing media juga.Inti nya Kalo kaga Mau tabayun sampe Kapanpun Susah Kalo Udah Benci mh..Katanya Pancasilais Saya NKRI tapi Musyawarah Ngamalkan Pancasila Kaga mau.NORAK.,0
2021-01-05 10:19:10+00:00,@NurlelySiregar @geloraco Bukannya bapak ini benci Islam yaaa,0
2021-01-05 10:17:44+00:00,"@West90818301 @diviowin Bkn benci FPI nya tp lbh muak cara mereka(yg ngaku pembela Islam) tp ga sesuai nama gelar ormasnya, FPI ga salah yg salah pengikutnya ,",0
2021-01-05 08:54:50+00:00,"@PutraWadapi Pejabat bukan, jendral aktif bukan, ane heran...kok benci banget Ama umat Islam? Dosa apa umat Islam thp dirinya...cuma nanya",0
2021-01-05 08:54:37+00:00,"@geloraco Hutang nambah
Pelanggaran HAM
korupsi merajalela
Benci Islam dan 'ulama
#BubarkanPDIP 
#BubarkanPDIP",0
2021-01-05 08:37:13+00:00,@geloraco Kenapa orang ini sangat benci Islam?,0
2021-01-05 08:20:29+00:00,"@AnnuarMusa Mengeja mcm tak pernah sekolah. Macam tak pernah ke universiti. Macam ni tahap Menteri PN @MuhyiddinYassin ??? 

Mengeja dlm bahasa sendiri pun tak lepas malah lebih teruk drpd org non-Bumi/Malay/DAP yg dia benci sangat tu. Kerajaan Melayu Islam konon.

Poodah. Hipokrasi bangsat",0
2021-01-05 06:58:29+00:00,"@FerdinandHaean3 @KomnasHAM Gw tau bang, lu benci bgt sama umat islam. Sama kita juga benci sama org kaya lu",0
2021-01-05 06:32:41+00:00,"@mariska_lubis @Jujur70842883 Ini cuman iri dan dengki sama FPI sebagai umat islam udah tahu pemerintah sekarang zolim,hanya orang munafik benci sama fpi",0
2021-01-05 05:48:33+00:00,@geloraco Tar lg elu yg di uber2......benci apat ama islam ya......,0
2021-01-05 05:35:37+00:00,@de_broto @DaryantoOrie @mahmudhj0259 @detikcom Iya sedih gua liat nyaðŸ˜‚ kasian gua liat ada umat islam yg benci sama fpi kasiann,0
2021-01-05 05:16:41+00:00,@geloraco Babi nyasar benci amat sama Islam,0
2021-01-05 04:38:20+00:00,"Tak habis2 dengan konon pertahan hak bangsa sendiri kononnya yang kafir nak curi gitu. Kita majority kan. Kau cuak sangat asal? Kata Islam, punya takut hilang harta duniawi ni macam takda tuhan. Macam ni ke kau dakwah? Apa tu? Kau buat non muslim tu lagi benci adalah sbbkan kau.",0
2021-01-05 02:34:14+00:00,"Tolong jangan di spin/pelintir seolah saya benci TNI (dan atau Polri).
Saya cinta TNI dan Polri yang benar-benar membela Indonesia.

Bukan yang sedang dikuasai kepentingan pihak tertentu, apalagi sampai memusuhi Ulama dan Umat Islam yg mjd Benteng Terakhir Bangsa dan negara ini.",0
2021-01-05 01:37:44+00:00,"@democrazymedia PKI biar teriak paling NKRI dan paling Pancasila ya tetep PKI.... Merusak masjid/musholah, menyakiti ulama atw tokoh agama, org mau ngaji dipersekusi, lihat bendera ad tulisan kalimat tauhidnya ngamuk, ada org teriak takbir ngamuk,,, benci bnaget sama kebenaran Islam",0
2021-01-05 01:09:58+00:00,"@UmarKatab2 @geloraco Ksihan anda. Suka mengadu domba dan benci ormas islam yg menjunjung nilai2 islam.
Apa setoran sdh mengurang bro...ðŸ˜€ðŸ˜€ðŸ˜€",0
2021-01-05 00:31:35+00:00,@PutraWadapi Mohon Keadilan Mu ya Allah untuk orang ini.. Kok benci amat sama sebagian orang islam,0
2021-01-04 23:20:46+00:00,Penguasa benci kerumunan apa benci islam sih ? https://t.co/NMfjTN5cR5,0
2021-01-04 23:16:42+00:00,@iwanjanuarcom Benci banget dgn islamðŸ˜¡ðŸ˜¡ðŸ˜¡,0
2021-01-04 22:09:03+00:00,"@fatriaelvi @Thetrue4all @PutraWadapi Kalo ulama sekelas imam syafii, yang benci memang kaum kafir, munafikun dan sejenisnya. Kalo imam pujaanmu itu, jangankan kafir, umat islam sendiri gatau harus ngmong apa.",0
2021-01-04 21:00:43+00:00,"@Hilmi28 Cebong kebanyakan pelaku maksiat..
Benci yg berbau islam.",0
2021-01-04 20:25:02+00:00,"Umar Bin Khatab, musuh &amp; orang yang sangat-sangat paling benci Islam. Rasulullah senantiasa berdoa agar Umar masuk Islam, atas izin Allah SWT akhirnya Umar menjadi salah satu sahabat nabi yang dijamin masuk Syurga.",0
2021-01-04 20:06:39+00:00,"@detikcom Rezim boleh berganti yang berkuasa dia-dia juga
Orba ganti reformasi yang benci islam dia-dia juga",0
2021-01-04 19:24:21+00:00,"@Melody4490 Buat yg masih benci HRS terutama umat Islam coba buka mata hati kalian, g ada yg namany HRS mau buat rusuh dan menghancurkan ato memecah belah negri ini, yg ada 7an Habib cuma ingin selamatkan negri ini dr perpecahan antar umat beragama dan bangsa...",0
2021-01-04 17:00:29+00:00,"@VIVAcoid @nana040461 Dulu kalo posting HRS langsung kena suspend akunnya, sekarang mereka terang2an jadi ketauan siapa yg suka suspend akun yg posting FPI bukan hanya HRS.

Yg benci HRS itu Front Pembenci Islam (pembela ahok penista agama) , sebagai lawan dari Front Pembela Islam",0
2021-01-04 16:18:55+00:00,"Hikmanya FPI di bubarkan,agama kita adem ayem,tdk.ada orng yg brani menghina nama habib,semoga agama islam,sesama islam adem ayem,tidak ada ceramah caci maki,kita ikut pengajian itu menambh ilmu,bukan menambh benci",0
2021-01-04 13:53:11+00:00,"@pakarena1971 @PCebong8 aku jg benci korupsi
sama bencinya dgn perusak nama baik islam kyk fpi  hti dan isis",0
2021-01-04 13:42:16+00:00,"@ustadtengkuzul Jelas di duga mereka Ahli maksiat dan tentaranya syetan, orang benar secara syariat Islam rujuk,cerai ataupun menikah mereka selalu caci dan benci...",0
2021-01-04 13:16:30+00:00,"@tiledjago @TeddyGusnaidi Sejak kapan ada org PKS atau FPI atau HTI atau yg lainnya mengatakan kalo bukan kayak mereka bukan Islam....??
Benci boleh jadi,, tapi jangan sampai begituÂ² amat dlm memfitnah orang....",0
2021-01-04 12:49:24+00:00,"@atokprihartono @ustadtengkuzul @jokowi Islam hanya pada saat kampanye untuk meraup suara, sejatinya sangat benci Islam ini yang PALING BERBAHAYA, Para kaum PKI aidit juga Islam belakangan ketauan PKI.",0
2021-01-04 12:33:35+00:00,"@ustadtengkuzul Mereka yg benci Islam. Komunis, syiah, liberal dn kafir zalim",1
2021-01-04 12:30:58+00:00,@ustadtengkuzul Iya Ustadz kaum Sono pada benci Sm ajaran Islam.,0
2021-01-04 12:30:23+00:00,"@iconfusedzeusor @Saint_Jimmy1997 @strike_bravo_b @CCICPolri Soal mengkritik, itu bukan hate speech

Contohnya, saya bisa mengkritik bahwa Rizieq Shihab itu bukan Habib dan jelas bukan Imam Besar umat Islam. Itu adalah hoax!

Itu kritik.

Tapi saya jadi hate speech kalau misalnya ngomong Rizieq Shihab harus dibunuh saja, menunjukkan benci",0
2021-01-04 12:11:50+00:00,Semoga mereka yang sinis dan benci terhadap syari'at Islam bisa menjadi cinta dan ikut serta menyerukan kebenaran layaknya seperti Umar bin Khattab. Aamiin Allahumma aamiin..,0
2021-01-04 12:11:34+00:00,@awidiatmoko3 @HasnaAlhami @SadiraArham @McFatimah @zetoum @LisaAmartatara3 Cie...yang followernya 62 juta masih aja coba2 benci islam. Apa untungnya buat lu benci islam? Yang jelas makin bikin TOLOL aja.,0
2021-01-04 12:07:22+00:00,@awidiatmoko3 @HasnaAlhami @SadiraArham @McFatimah @zetoum @LisaAmartatara3 Cie...Cie...yang benci islam...ngandelin 62 follower buat cari dukungan dengan cara tolol,0
2021-01-04 11:19:29+00:00,"@TeddyGusnaidi Aqu mah org kampung ga ngerti politik2,jd kl ada org islam benci dgn HTI,FPI dan PKS maka islam ny betul .
Islam rahmatan lil alamin ðŸ™",0
2021-01-04 08:36:44+00:00,"@mohmahfudmd Makin hari ini rezim makin nyata zolimnya, dan makin nyata ini rezim benci sama umat islam.",0
2021-01-04 08:22:11+00:00,"@CahRevan Nama aja Muhammad tapi benci bener sama Islam, makan tuh karma, minta tolong aja sama jotolol kebanggaan kau",0
2021-01-04 06:32:25+00:00,@PCebong8 @QaillaAsyiqah hhh..stop mencantumkan nama orang kalau benci pada orangnya. kaya menghujat namanya. islam gak ngajarin gitu.,0
2021-01-04 04:52:01+00:00,Maklum. PKI detected pasti benci Islam dan benci agama serta aturan. Mereka cocok sama JIL. https://t.co/3ZEojpHpST,0
2021-01-04 04:42:12+00:00,"@GuysTakbir @BambangPriyand2 @geloraco Makanya doain,bukan di benci kalo ada habib yg ga bener yg ga sesuai,kewajiban kita itu menghormati mereka para habaib keturunan rasulullah yg di katakan nabi barang siapa yg membenci keturunan nabi sama aja benci dengan rasulullah,,islam itu indah bung!!",0
2021-01-04 03:12:00+00:00,@PSambadha Kalau bicara benci dgn TERORIS DAN RADIKALISME YG MERUSAK WAJAH ISLAM gw sangat2 menolak mereka kembali ke INDONESIA BAKAL JD MASALAH BARU. TAPI BICARA KEMANUSIAAN PLEASE...MEREKA WNI YG KEHASUT DAGANGAN TERORIS...SIKAT HABIS RADIKALISME DAN TERORIS SELAMATKAN WNI DISANA ðŸ˜­ðŸ˜­ðŸ˜­,1
2021-01-04 02:51:03+00:00,"Mereka Islam, tapi benci sekali dengan apa yang diajarkan Islam. Trs kalau dibilang munafik atau JIL marah , kan aneh ya fik @saifrasyid https://t.co/eOh42XVBkU",1
2021-01-04 02:41:41+00:00,"@YRadianto Yohanes Radianto, pantesan benci Islam.",0
2021-01-04 02:40:53+00:00,"@PakYobKayuh 'Melayu Islam' tu hanya alat tunggangan mereka je utk menghalalkan perbuatan Rasuah mereka je utk kaya.

Macam ayat 'cina', itu propaganda mereka utk  takutkan melayu supaya benci DAP.
Padahal MCA lagi komunis,anti islam,gila kuasa.ðŸ¤£",0
2021-01-04 01:11:44+00:00,"FPI(front pembela Islam) dibubarin ya....sarang pki koq didiemin c pdhal pki partai terlarang yg sekarang bersarang di pdip koq diem aja ngapain lo....?
FPI(FRONT PERSATUAN ISLAM)BANGKIT BERDIRI KOKOH TUNJUKIN BROW ISLAM TANGGUH ALLAH MENYEMPURNAKAN AGAMANYA WALAU ORG kafir benci https://t.co/MGTH6Si2aq",0
2021-01-03 23:34:21+00:00,"@Anneleaa_ @Miduk17 Lo yg gak paham goblok.. Dalam fiqh gak ada larangan suami nikah lagi, apalagi udah nalak. Itu urusan administrasi pengadilan doang. Lu islam? harus paham jgn asal mangap krn modal benci",0
2021-01-03 23:29:24+00:00,"@awemany genggong pemuja GD kelihatan kalik ya sejurusan sama JIL... sekolah di LN ga bikin bener, malah makin hancur.

 makin benci sama Islam... apa harus kek gitu yak biar dapet beasiswa?

Inna Lillahi Wa Inna Illaihi Radjiun....",0
2021-01-03 23:22:09+00:00,"@blackfik48 @maercaestro Baru nak tanya.. selalunya perubatan alternatif selepas perubatan hospital.. 

Jgn terus benci dan jgn terus melabel. Ikhtiar secara perubatan islam ini perlu kesabaran.",0
2021-01-03 23:15:50+00:00,@idtodayco Tapi benci Islam ys pk,0
2021-01-03 18:01:34+00:00,"Apakah jika saya dukung pembubaran FPI saya anti Islam?

SAYA ISLAM, SAYA TIDAK ANTI ISLAM.

SAYA ANTI ORGANISASI RADIKAL DAN TERORIS PEMECAH BELAH BANGSA.

APAKAH SAYA BENCI MEREKA?
SAYA BENCI KELAKUANNYA.

KALAU MANUSIANYA SAYA ANGGAP GAK ADA.",0
2021-01-03 17:35:05+00:00,@ArieAnastasia @permadiaktivis1 @aagym Laki2 Nikah lg dlm islam di perbolehkan...bisa di pastikan lo ini non muslim yg benci ulama,0
2021-01-03 15:34:35+00:00,"@HijauDaun86 @PendekarMuda19 @RestyResseh Anda berulang kali pakai narasi khilafiah, syariah. Kesannya Anda sudsh bosan dg Islam, benci Islam, cinta kekafiran dan mau maksiat subur di negeri ini.
Atau
Anda memang kafir?
Anda tukang maksiat?",0
2021-01-03 14:18:00+00:00,"""Untuk mendapatkan apa yang diinginkan, kau harus bersabar dengan apa yang kau benci."" 

-Imam Ghazali

*_ðŸ’Dakwah Islam_*",0
2021-01-03 14:03:25+00:00,"@idtodayco Agama nya,  ulama nya,  ormas nya di benci dan di kebiri,  duit nya di cari2 dan di ambili.... 
Makan dahh tuhh semua , ambil..... Umat islam masih punya Allah sang pemilik segala nya",0
2021-01-03 13:58:17+00:00,"@dwiasry @ghanieierfan Junjunannya juga begitu, sama ummat Islam benci, tapi uang zakat dan kotak amal di plototin",0
2021-01-03 13:53:20+00:00,"@adearmando1 Saya tidak habis pikir ada orang seperti ana yang mebgaku beragama islam , berpakaian ala islam tapi kok sangat benci sama ajaran islam",0
2021-01-03 11:54:24+00:00,"@evalez_fr Seandainya tdk benci organisasi islam ttt begitu dalam. Bisa saja banyak orang berempati     dari sisi kemanusiaan. Teman2, yg tdk masuk dlm permainan politik, berhentilah ikut2an kt kadrun, jelek2an ormas ttt. Biarkan pemerintah saja melakukannya sesuai kewenangan&amp;piringnya.",0
2021-01-03 10:51:04+00:00,"@estiningsihdwi Sungguh mereka itu bukan benci RADIKALISME melainkan ingin menghilangkan cahaya ISLAM
____________________
hasbunallah wanikmal wakil nikmal maula wanikman nasir ðŸ¤²ðŸ¼",0
2021-01-03 10:37:00+00:00,"@republikaonline Ya engga dong.. 

Kan ormas islam yg laen lagi dijadiin alat bantu.. 
Kalo benci islamnya, nanti semua ormas islamnya 1 suara.. 
Kan lebih bahaya.. 
1 ormas aja harus kroyokan buat bubarinnya, sama bayar buzzer biar masyarakat ikut benci juga..",0
2021-01-03 10:00:08+00:00,@UusRsd HAKEKATNYA MEREKA BENCI KEBENARAN YANG DIAJARKAN ISLAM.,0
2021-01-03 08:49:26+00:00,@idtodayco sa karepmu yai seumpama islam mengajariku untuk membenci kiai srpertimu pasti sdh ku benci dan seumpama islam mengajariku untuk mencaci kiai sepertimu pasti sudah ku caci tapi islam mengajari ku untuk selalu nencintai dan menghormati serta menjaga para alim ulama.,0
2021-01-03 08:17:43+00:00,"@PutraWadapi Ketakutan yg membabi buta ke ummat Islam dn ormas2 Islam, terutama FPI, krn ummat Islam benci dn menolak PKI dn penjajahan aseng komunis!!!!",0
2021-01-03 07:26:20+00:00,"@HijauDaun86 Nah... ya... ternyata benar. 
Banteng ni yeee...

Dokrin nya hrs benci Islam ya?",0
2021-01-03 07:09:55+00:00,@HijauDaun86 Benci benar dg FPI. I nya itu Islam. Lu kafir islam fobia yaa....,0
2021-01-03 06:47:32+00:00,"@HijauDaun86 Urus adja agama lu. Foto lu editan. Lu nyebarin hoax, Fitnah.

Knp sih benci benar dg Islam?
Agama lu ga seksi dan ga ada nilai jual nya nya? Ga berharga?",0
2021-01-03 06:38:41+00:00,@Silfest33931363 Kafir mmg benci Islam. Wajar ...,0
2021-01-03 06:33:43+00:00,"@HijauDaun86 Kafir lu yeee... benci benar dg Islam.
Wajar sih... klo kafir islam fobia.",0
2021-01-03 05:33:28+00:00,"@HukumDan Sepertinya mereka itu memperagakan Politik lempar batu sembunyi tangan.
SIapakah sebenarnya yg BENCI &amp; Anti Terhadap ISLAM Rahmatan Lil Alamin...?
Siapa yg menindas 'ULAMA.
Untuk apa KMA PAI 183/2019 dan PAI 184/2019. Apakah itu bukan Program kebencian.",0
2021-01-03 05:25:41+00:00,@CahRevan Minta maaf aja setulus tulusnya sama fpi yg selama ini anda fitnah dan benci. Mudah2an fpi akan tergerak utk memberi bantuan. Islam mengajarkan pemaaf dan tidak dendam.,0
2021-01-03 05:10:34+00:00,"@New_Reborn989 @Sutrisnotu PERUT AJA DI BESARIN, PKI, SARANG KORUPSI, YG BENCI FPI, SEMAKIN DI BENCI, YAKIN DENGAN KUASA ALLAH, AKAN TERUS BERTAMBAH BESAR DAN, BESAR, DENGAN KELAHIRAN NM BARU, FRONT PERSATUAN ISLAM, UMAT AKAN BERSATU",0
2021-01-03 04:45:13+00:00,"@dharmayd1 @New_Reborn989 @Ameeranti Buset,orang islam yg benci fpi PKI dungs",0
2021-01-03 04:24:16+00:00,@CahRevan Saya dan mngkin teman2 yg lain sedih melihat anak dan istrimu dan sy yakin anak istrimu tdk tau apa2 soal twitmu yg benci sesama ummat Islam. Melihat twitmu bikin kita berat hati...,0
2021-01-03 04:18:20+00:00,"@amin_bapak @ustadtengkuzul Apa hubungan nya sama Arab hah?
Bilang aja lo benci islam.
Jangan sangkut pautin https://t.co/GFdqdEZssK
Agama Islam bukan agama Arab 
Islam universal  hooh lo lebih suka di pimpinan komunis maksud lo hah anjing",0
2021-01-03 04:07:43+00:00,"Dalam Islam : jangan sebarkan aib orang lain apalagi muslim, jikapun benar. Jika benar Gibah, jika salah Fitnah. Ingat Alkitab : AMSAL, ps 8 :13 : Takut akan TUHAN adalah membenci kejahatan ; aku benci kesombongan, kecongkakan, tingkah laku jahat, dan mulut penuh tipu muslihat. https://t.co/TdNa8pS96o",0
2021-01-03 02:45:33+00:00,"Logo melambangkan keluaran turki.
Tidak seperti di sini , bukan Islam sewenang wenangnya guna lambang ISLAM MELAYU untuk produk mereka sedangkan mereka amat benci ISLAM MELAYU DAN BUMIPUTERA SABAH SARAWAK.

Melayu wajib ada JATI DIRI begini.",1
2021-01-03 02:34:40+00:00,"@Tiyang_Ndusun Manusia SAMPAH dia otak Pembangaian TALANGSARI LAMPUNG, hingga hari ini dia sangat benci dg ISLAM.",0
2021-01-03 00:44:48+00:00,"@masawep Aku mah gak benci FPI nya,  tapi aku benci anggotanya yg ucapan dan perbuatannya mengatasnamakan islam tapi di sampaikannya secara kasar,  padahal jelas islam tdk mengajarkan demikian..",0
2021-01-03 00:28:31+00:00,"@CahRevan Hahahahhhh..... org islam benci org islam mengagungkan rezim,semua ada balasannya,memakan daging saudara seiman kena karma....",0
2021-01-03 00:13:48+00:00,"@gah_25 @defaya_co @DonAdam68 Munafik itu balasannya dasar Jahannam. Ngaku Islam tp benci kebenaran Alloh. Makanya luh bergaul itu dgn yg baik2 yg bener yg cerdas, sekalipun pejabat kl sesat tinggalkan. Bodoh luh ah. G jamin tampang tp kl otak hati busuk melawan kebenaran hakiki dari Alloh. Siapa eluh hah ?!! https://t.co/xwwBKfuRKF",0
2021-01-03 00:02:19+00:00,"@ustadtengkuzul @HarlendDo Harap maklum ustadz @ustadtengkuzul , si haramjadah HarlenDongok kaum kafirun, makanya benci dengan Islam, cuma rasa dengki dan iri yang ada padanyaðŸ˜",0
2021-01-03 00:00:02+00:00,"@gah_25 @defaya_co @DonAdam68 Mendingan luh urus org2 yg mau ganti Pancasila &amp; yg benci Pancasila ini daripada ngurusin org islam nih cari 
https://t.co/pnFKuQEXHa",0
2021-01-02 23:17:01+00:00,@lobaKaheureui @JackVardan Bener banget. Umumnya non-muslim benci banget sama FPI karena mereka sudah di rain washed sama rejim lewat bukjerRp dan gerombolan Islam nusantara bahwa FPI memusuhi dan ingin memerangi non-muslim. Andai saja mereka sedikit pinter dan mau berpikir.,0
2021-01-02 22:23:25+00:00,@OposisiCerdas Ini orang munafik atau kafir yg benci islam sih kok ngomongnya kaya gini?,0
2021-01-02 22:21:06+00:00,"@ustadtengkuzul Inilah mbah yg banyak di benci orang bungkusnya sorban tapi di otaknya penuh kebencian,,,,,  islam ngak mengajarkan seperti ini,,,  mohon balas komenku ini.",0
2021-01-02 21:59:16+00:00,"@geloraco Yg menebarkan kebencian dan fitnah itu pki,orang munafik dan orang kafir yg benci islam",0
2021-01-02 21:56:21+00:00,"Sebenarnya sih pa orang2 sekitar ring 2 yang sangat benci dengan islam udah ketahuan, persis era orba kasus tragedi tanjung priok, yang benci islam saat itu, didikannya sekarang dalam area ring 1 https://t.co/H5nzHZfvif",1
2021-01-02 21:12:26+00:00,"@SammiSoh Ooh ternyata kau kristen, pantas tweet mu benci banget sama islam, tapi jangan kau ajak saudara kristen yg lain untuk membenci islam, cukuplah kau saja, indoneasia ingin damai jangan kau bikin gaduh,",0
2021-01-02 21:04:53+00:00,"@edo751945 Selama bencana kalian yg benci FPI berbuat apa? Jangan karna kebencian kepada FPI lantas kalian membunuh, memenjarakan, mengambil pasantren. Maksud pak Hendro apa? Klau mau pak Hendro diskusi sama FPI atau ormas islam lain nya agar kita isi kepala bpk ..",0
2021-01-02 19:39:09+00:00,"@Bramtea17 @Gerindra Yang bener, Rahayu Saraswati,yg sangat benci Islam. FZ menyempal. #NyeselDukungGerindra",0
2021-01-02 18:33:57+00:00,@panca66 Maunya apa manusia satu ni...apa krn benci dgn islam?,0
2021-01-02 16:33:08+00:00,"@NenkMonica Saya sangan heran, mayoritas non muslim begitu benci FPI.
Apakah salah bila Ummat Islam hanya ingin pemimpin yg Seagama dan dan seaqidah ?
Mengapa mereka boleh pilih pemimpin yg seide dgm mereka ??",0
2021-01-02 16:12:51+00:00,"Ypdah, Front persatuan Islam yang baru, gosah bubar bubarin orang ibadah lagi, gak guna. Malah bikin orang2 benci. Mau ngangkutin mayit ribuan gak kepandang ama mereka kalo kalian semena2 pulak. https://t.co/83z7Gh58H1",0
2021-01-02 16:07:25+00:00,"@Ameeranti Buat org Islam yg benci dzuriyat nabi Muhamad khususnya ibhrs klo sholat bacaan tahiyatnya di ganti aja jangan sholawat,sebab percuma juga mendoakan nabi dan keluarga nabi tapi menfitnah dan menghina juga",0
2021-01-02 15:33:40+00:00,"@dayatia pala loe peang?

sejatinya loe dukung Jokowi cuma karena loe benci kelompok Islam yang benci Jokowi

yang macam2 loe begini bikin Radikalis tetap ada... karena loe juga radikal

ðŸ™ðŸ™ðŸ™",1
2021-01-02 15:24:28+00:00,"@diars46 @f3be1d98d3424b1 @fadlizon Lu anggota PKI ya..atao anggota partai teroris bansos,soalnyo yg benci islam cm 2 itu",0
2021-01-02 15:20:14+00:00,@atjehsultanate Benci betul mereka dg islam..ulama,0
2021-01-02 15:03:48+00:00,"Bahkan ketika kasus tahkimnya ali dan mu'awiyyah mereka pun tetap berprasangka, jangan2 ali bin abi tholib tidak berhukum dengan hukum islam

Allah benci pada prasangka akh. Salaf ash shalih menempatkannya dalam kajian mendahului taqdir Allah.",0
2021-01-02 15:01:14+00:00,@mohmahfudmd Tp kenapa bpk benci sekali dgn umat islam ?,0
2021-01-02 14:25:07+00:00,"@atjehsultanate FPI sangat berjasa diaceh.
FPI ormas ahlussunah waljamaah.gada yang bertentangan dengan kebiasaan islam diaceh.
Jadi gada yang benci FPI diaceh kecuali orang yg pnya kepentingan dan pelaku maksiat",0
2021-01-02 13:56:13+00:00,"@geloraco Manusia bisa berubah lebih baik meski bukan muslim,,dan ada juga  manusia yang hidupnya semakin bengis karena benci Islam, dan penjilat..tulisan ini ditujukan untuk semua orang..",0
2021-01-02 13:44:17+00:00,@OposisiCerdas PKI emang paling benci sama islam...,0
2021-01-02 13:31:28+00:00,"@pakarena1971 @LaisaAna1 @tawajkt @PutraWadapi dendam dgn islam???ðŸ˜ðŸ˜ðŸ˜
dgn benci sepak terjang fpi, gue yakin islam tmbah jaya",0
2021-01-02 13:27:45+00:00,@atjehsultanate Cuma Komunis yg benci Islam,0
2021-01-02 12:52:53+00:00,"@fauzi0716 Tidak habis pikir ada orang Islam yang benci sama FPI yg berjuang menegakkan kebenaran, justru malah suka cita n mendukung dibubarkan. Benar-benar tdak pnya rasa persaudaraan.",0
2021-01-02 12:51:34+00:00,"@Innayaputri72 Munafikun = hakekatnya keluar dari Islam ,
So sama seperti murtad ,
Akrab dengan kavierrr TAPI benci dengan sesama muslim.",1
2021-01-02 12:12:53+00:00,"@gamban011 @RahayuSaraswati Yg ini setuju
Stress dimana2 nyalon gak kepilih.
Dari DPR RI Hingga wakil walikota.
Ngarep yg milih suara umat islam..tapi benci ma umat islam ??
Piyee toh..
Apalagi FPI dah bnyk bantu u memilih suaranya pakde nya..eh ini malah melupakan sejarah..",0
2021-01-02 12:03:26+00:00,@blantik_pedhet1 @sumirah652 @AnakKolong_ Sbenernya kalo kayak elu modelnya bkn benci radikal dan fpi nya. Tp pembenci islam. PANTESAN OTAK LU GOBLOK ðŸ˜‚,0
2021-01-02 10:58:31+00:00,@EW1jaya Memberikan image umat islam benci FPI. Mereka bs mengatur tp tdk bs merampas hati umat.,0
2021-01-02 10:50:20+00:00,"@geloraco Kayak Ahli Ibadah saja ngomongin ibadah. Ngaku Muslim tapi benci Islam.

MENJIJIKAN !!!",0
2021-01-02 10:45:25+00:00,@RahayuSaraswati elu kan @RahayuSaraswati kafir kristen sedangkan FPI adalah pembela Islam maka nya lu benci ingat ya wowo dulu ngemis2 bantuan HRS,0
2021-01-02 10:40:34+00:00,@RahayuSaraswati Org kafir pasti benci islam . Gerindra di hancurkan wanita ini,0
2021-01-02 10:32:21+00:00,@geloraco Heran saya....masa orang Islam  benci....Islam.....,0
2021-01-02 10:23:19+00:00,"@beasiswa @RahayuSaraswati Dibubarin aja harus 6 pejabat turun tangan, eh 4 jam kemudian lahir kembali Front Persatuan Islam FPI yg dicintai umat dan di benci kaum munafik, Komunis dan cebong maksiat.",0
2021-01-02 07:54:27+00:00,@NGiskos @whiteopposition Tdk mungkin umat islam bersatu bnyk yg jd penghianat dan benci dg ulamanya sendiri dia rela menjual agamanya demi uang dan jabatan,0
2021-01-02 07:51:32+00:00,"@AswantGardapati Islam sudah Final semua prostitusi itu HARAM. Sibuk urusin halal puncak tapi lupa prostitusi kampung sendiri,sibuk urusin label nya,benci agamanya lupa memberdayakan masyakartanya. Sibuk urus agama lainnya lupa agam sendirinya. Mau sampai kapan?mampir lah kepuncak biar paham",0
2021-01-02 07:35:10+00:00,"@idtodayco Tolong , Cari tahu Nama Saraswati itu  bkn nama Islam.
Klau dia beragama Islam , Kok benci sama FPI , 
Omnya dulu kan didukung FPI.
Agamanya apa sih dia ?",0
2021-01-02 07:10:26+00:00,"@gowryeee @HafidzAjolah @RestyResseh Perkataan nya itu loh yg selalu nyudutin umat islam, sm dia blg Alqur'an itu lbh porno isi, mk nya benci bgt ibu saya sm dia",0
